year,region,sector,fuel_type,emissions_mt,gdp_billion,population_million
1996,Middle East,Transport,Coal,117,4228,284.9
1996,Middle East,Transport,Oil,109.7,4228,284.9
1996,Middle East,Transport,Natural Gas,83.8,4228,284.9
1996,Middle East,Transport,Renewables,91.8,4228,284.9
1996,Middle East,Transport,Nuclear,12.2,4228,284.9
1996,Middle East,Buildings,Coal,55.8,4228,284.9
1996,Middle East,Buildings,Oil,51.8,4228,284.9
1996,Middle East,Buildings,Natural Gas,40.3,4228,284.9
1996,Middle East,Buildings,Renewables,44.9,4228,284.9
1996,Middle East,Buildings,Nuclear,6.1,4228,284.9
1996,Middle East,Agriculture,Coal,47.3,4228,284.9
1996,Middle East,Agriculture,Oil,44.1,4228,284.9
1996,Middle East,Agriculture,Natural Gas,34.1,4228,284.9
1996,Middle East,Agriculture,Renewables,35.1,4228,284.9
1996,Middle East,Agriculture,Nuclear,4.9,4228,284.9
1997,Middle East,Energy,Coal,232.1,4363,291.1
1997,Middle East,Energy,Oil,209.9,4363,291.1
1997,Middle East,Energy,Natural Gas,169.9,4363,291.1
1997,Middle East,Energy,Renewables,210.7,4363,291.1
1997,Middle East,Energy,Nuclear,25.4,4363,291.1
1997,Middle East,Industry,Coal,128.1,4363,291.1
1997,Middle East,Industry,Oil,115.5,4363,291.1
1997,Middle East,Industry,Natural Gas,91.4,4363,291.1
1997,Middle East,Industry,Renewables,115,4363,291.1
1997,Middle East,Industry,Nuclear,15,4363,291.1
1997,Middle East,Transport,Coal,113.5,4363,291.1
1997,Middle East,Transport,Oil,109.5,4363,291.1
1997,Middle East,Transport,Natural Gas,87,4363,291.1
1997,Middle East,Transport,Renewables,107.9,4363,291.1
1997,Middle East,Transport,Nuclear,12.7,4363,291.1
1997,Middle East,Buildings,Coal,56.4,4363,291.1
1997,Middle East,Buildings,Oil,55.8,4363,291.1
1997,Middle East,Buildings,Natural Gas,43.2,4363,291.1
1997,Middle East,Buildings,Renewables,52.8,4363,291.1
1997,Middle East,Buildings,Nuclear,6.7,4363,291.1
1997,Middle East,Agriculture,Coal,45,4363,291.1
1997,Middle East,Agriculture,Oil,43.7,4363,291.1
1997,Middle East,Agriculture,Natural Gas,34.4,4363,291.1
1997,Middle East,Agriculture,Renewables,40.8,4363,291.1
1997,Middle East,Agriculture,Nuclear,5.4,4363,291.1
1998,Middle East,Energy,Coal,231.1,4503,297.5
1998,Middle East,Energy,Oil,214.1,4503,297.5
1998,Middle East,Energy,Natural Gas,177.3,4503,297.5
1998,Middle East,Energy,Renewables,244.5,4503,297.5
1998,Middle East,Energy,Nuclear,27.8,4503,297.5
1998,Middle East,Industry,Coal,122,4503,297.5
1998,Middle East,Industry,Oil,121.4,4503,297.5
1998,Middle East,Industry,Natural Gas,98.4,4503,297.5
1998,Middle East,Industry,Renewables,130.5,4503,297.5
1998,Middle East,Industry,Nuclear,15.1,4503,297.5
1998,Middle East,Transport,Coal,116,4503,297.5
1998,Middle East,Transport,Oil,109,4503,297.5
1998,Middle East,Transport,Natural Gas,90.2,4503,297.5
1998,Middle East,Transport,Renewables,122.1,4503,297.5
1998,Middle East,Transport,Nuclear,14.3,4503,297.5
1998,Middle East,Buildings,Coal,57.9,4503,297.5
1998,Middle East,Buildings,Oil,56.1,4503,297.5
1998,Middle East,Buildings,Natural Gas,45.5,4503,297.5
1998,Middle East,Buildings,Renewables,62.1,4503,297.5
1998,Middle East,Buildings,Nuclear,6.9,4503,297.5
1998,Middle East,Agriculture,Coal,46.4,4503,297.5
1998,Middle East,Agriculture,Oil,45,4503,297.5
1998,Middle East,Agriculture,Natural Gas,36.5,4503,297.5
1998,Middle East,Agriculture,Renewables,48.9,4503,297.5
1998,Middle East,Agriculture,Nuclear,5.7,4503,297.5
1999,Middle East,Energy,Coal,225.4,4647,304.1
1999,Middle East,Energy,Oil,227.2,4647,304.1
1999,Middle East,Energy,Natural Gas,182.9,4647,304.1
1999,Middle East,Energy,Renewables,282.6,4647,304.1
1999,Middle East,Energy,Nuclear,29,4647,304.1
1999,Middle East,Industry,Coal,130.4,4647,304.1
1999,Middle East,Industry,Oil,125.3,4647,304.1
1999,Middle East,Industry,Natural Gas,102.3,4647,304.1
1999,Middle East,Industry,Renewables,145.9,4647,304.1
1999,Middle East,Industry,Nuclear,15.9,4647,304.1
1999,Middle East,Transport,Coal,118.6,4647,304.1
1999,Middle East,Transport,Oil,110.7,4647,304.1
1999,Middle East,Transport,Natural Gas,92.2,4647,304.1
1999,Middle East,Transport,Renewables,141.8,4647,304.1
1999,Middle East,Transport,Nuclear,14.2,4647,304.1
1999,Middle East,Buildings,Coal,57.8,4647,304.1
1999,Middle East,Buildings,Oil,56.7,4647,304.1
1999,Middle East,Buildings,Natural Gas,47.4,4647,304.1
1999,Middle East,Buildings,Renewables,69.9,4647,304.1
1999,Middle East,Buildings,Nuclear,7.2,4647,304.1
1999,Middle East,Agriculture,Coal,47.5,4647,304.1
1999,Middle East,Agriculture,Oil,44.8,4647,304.1
1999,Middle East,Agriculture,Natural Gas,37.7,4647,304.1
1999,Middle East,Agriculture,Renewables,56.9,4647,304.1
1999,Middle East,Agriculture,Nuclear,5.8,4647,304.1
2000,Middle East,Energy,Coal,224.7,4796,310.8
2000,Middle East,Energy,Oil,226.7,4796,310.8
2000,Middle East,Energy,Natural Gas,184.3,4796,310.8
2000,Middle East,Energy,Renewables,318.6,4796,310.8
2000,Middle East,Energy,Nuclear,30.6,4796,310.8
2000,Middle East,Industry,Coal,124.1,4796,310.8
2000,Middle East,Industry,Oil,127.7,4796,310.8
2000,Middle East,Industry,Natural Gas,103.4,4796,310.8
2000,Middle East,Industry,Renewables,162.6,4796,310.8
2000,Middle East,Industry,Nuclear,16.9,4796,310.8
2000,Middle East,Transport,Coal,114.9,4796,310.8
2000,Middle East,Transport,Oil,113.1,4796,310.8
2000,Middle East,Transport,Natural Gas,96.1,4796,310.8
2000,Middle East,Transport,Renewables,159.2,4796,310.8
2000,Middle East,Transport,Nuclear,15.4,4796,310.8
2000,Middle East,Buildings,Coal,58.8,4796,310.8
2000,Middle East,Buildings,Oil,57.4,4796,310.8
2000,Middle East,Buildings,Natural Gas,47.9,4796,310.8
2000,Middle East,Buildings,Renewables,77.7,4796,310.8
2000,Middle East,Buildings,Nuclear,7.5,4796,310.8
2000,Middle East,Agriculture,Coal,47.8,4796,310.8
2000,Middle East,Agriculture,Oil,47.3,4796,310.8
2000,Middle East,Agriculture,Natural Gas,38.5,4796,310.8
2000,Middle East,Agriculture,Renewables,63.4,4796,310.8
2000,Middle East,Agriculture,Nuclear,6.2,4796,310.8
2001,Middle East,Energy,Coal,223,4949,317.6
2001,Middle East,Energy,Oil,233.5,4949,317.6
2001,Middle East,Energy,Natural Gas,198.9,4949,317.6
2001,Middle East,Energy,Renewables,340.4,4949,317.6
2001,Middle East,Energy,Nuclear,31.2,4949,317.6
2001,Middle East,Industry,Coal,122.1,4949,317.6
2001,Middle East,Industry,Oil,127.7,4949,317.6
2001,Middle East,Industry,Natural Gas,105.5,4949,317.6
2001,Middle East,Industry,Renewables,189.1,4949,317.6
2001,Middle East,Industry,Nuclear,18.2,4949,317.6
2001,Middle East,Transport,Coal,113.7,4949,317.6
2001,Middle East,Transport,Oil,115.2,4949,317.6
2001,Middle East,Transport,Natural Gas,96.8,4949,317.6
2001,Middle East,Transport,Renewables,174.3,4949,317.6
2001,Middle East,Transport,Nuclear,15.6,4949,317.6
2001,Middle East,Buildings,Coal,58.1,4949,317.6
2001,Middle East,Buildings,Oil,58.5,4949,317.6
2001,Middle East,Buildings,Natural Gas,48.6,4949,317.6
2001,Middle East,Buildings,Renewables,85.9,4949,317.6
2001,Middle East,Buildings,Nuclear,8,4949,317.6
2001,Middle East,Agriculture,Coal,44.2,4949,317.6
2001,Middle East,Agriculture,Oil,45.3,4949,317.6
2001,Middle East,Agriculture,Natural Gas,38.4,4949,317.6
2001,Middle East,Agriculture,Renewables,66.8,4949,317.6
2001,Middle East,Agriculture,Nuclear,6.4,4949,317.6
2002,Middle East,Energy,Coal,220.8,5108,324.6
2002,Middle East,Energy,Oil,233.5,5108,324.6
2002,Middle East,Energy,Natural Gas,208.3,5108,324.6
2002,Middle East,Energy,Renewables,394.1,5108,324.6
2002,Middle East,Energy,Nuclear,35.2,5108,324.6
2002,Middle East,Industry,Coal,128.7,5108,324.6
2002,Middle East,Industry,Oil,128.6,5108,324.6
2002,Middle East,Industry,Natural Gas,112.2,5108,324.6
2002,Middle East,Industry,Renewables,203.3,5108,324.6
2002,Middle East,Industry,Nuclear,18.8,5108,324.6
2002,Middle East,Transport,Coal,119.1,5108,324.6
2002,Middle East,Transport,Oil,114.7,5108,324.6
2002,Middle East,Transport,Natural Gas,103.6,5108,324.6
2002,Middle East,Transport,Renewables,182.8,5108,324.6
2002,Middle East,Transport,Nuclear,17.6,5108,324.6
2002,Middle East,Buildings,Coal,56.9,5108,324.6
2002,Middle East,Buildings,Oil,58.5,5108,324.6
2002,Middle East,Buildings,Natural Gas,52.4,5108,324.6
2002,Middle East,Buildings,Renewables,96.6,5108,324.6
2002,Middle East,Buildings,Nuclear,8.6,5108,324.6
2002,Middle East,Agriculture,Coal,45.8,5108,324.6
2002,Middle East,Agriculture,Oil,45.9,5108,324.6
2002,Middle East,Agriculture,Natural Gas,42.8,5108,324.6
2002,Middle East,Agriculture,Renewables,74.1,5108,324.6
2002,Middle East,Agriculture,Nuclear,6.9,5108,324.6
2003,Middle East,Energy,Coal,236.2,5271,331.7
2003,Middle East,Energy,Oil,235.1,5271,331.7
2003,Middle East,Energy,Natural Gas,213.1,5271,331.7
2003,Middle East,Energy,Renewables,426.4,5271,331.7
2003,Middle East,Energy,Nuclear,36.3,5271,331.7
2003,Middle East,Industry,Coal,123.4,5271,331.7
2003,Middle East,Industry,Oil,136.7,5271,331.7
2003,Middle East,Industry,Natural Gas,118,5271,331.7
2003,Middle East,Industry,Renewables,224.3,5271,331.7
2003,Middle East,Industry,Nuclear,20.1,5271,331.7
2003,Middle East,Transport,Coal,117.9,5271,331.7
2003,Middle East,Transport,Oil,117.4,5271,331.7
2003,Middle East,Transport,Natural Gas,103.3,5271,331.7
2003,Middle East,Transport,Renewables,208,5271,331.7
2003,Middle East,Transport,Nuclear,17.9,5271,331.7
2003,Middle East,Buildings,Coal,58,5271,331.7
2003,Middle East,Buildings,Oil,60.6,5271,331.7
2003,Middle East,Buildings,Natural Gas,54.3,5271,331.7
2003,Middle East,Buildings,Renewables,101.5,5271,331.7
2003,Middle East,Buildings,Nuclear,9.2,5271,331.7
2003,Middle East,Agriculture,Coal,45.8,5271,331.7
2003,Middle East,Agriculture,Oil,50.3,5271,331.7
2003,Middle East,Agriculture,Natural Gas,42.1,5271,331.7
2003,Middle East,Agriculture,Renewables,83.3,5271,331.7
2003,Middle East,Agriculture,Nuclear,7,5271,331.7
2004,Middle East,Energy,Coal,221.7,5440,339
2004,Middle East,Energy,Oil,257.4,5440,339
2004,Middle East,Energy,Natural Gas,230.2,5440,339
2004,Middle East,Energy,Renewables,463.1,5440,339
2004,Middle East,Energy,Nuclear,36,5440,339
2004,Middle East,Industry,Coal,121.7,5440,339
2004,Middle East,Industry,Oil,137.7,5440,339
2004,Middle East,Industry,Natural Gas,125.1,5440,339
2004,Middle East,Industry,Renewables,253.3,5440,339
2004,Middle East,Industry,Nuclear,20.2,5440,339
2004,Middle East,Transport,Coal,109.9,5440,339
2004,Middle East,Transport,Oil,123.6,5440,339
2004,Middle East,Transport,Natural Gas,108.3,5440,339
2004,Middle East,Transport,Renewables,223.8,5440,339
2004,Middle East,Transport,Nuclear,19.1,5440,339
2004,Middle East,Buildings,Coal,55,5440,339
2004,Middle East,Buildings,Oil,61.5,5440,339
2004,Middle East,Buildings,Natural Gas,57.5,5440,339
2004,Middle East,Buildings,Renewables,117.7,5440,339
2004,Middle East,Buildings,Nuclear,9.7,5440,339
2004,Middle East,Agriculture,Coal,45.6,5440,339
2004,Middle East,Agriculture,Oil,50.4,5440,339
2004,Middle East,Agriculture,Natural Gas,46.1,5440,339
2004,Middle East,Agriculture,Renewables,90.3,5440,339
2004,Middle East,Agriculture,Nuclear,7.4,5440,339
2005,Middle East,Energy,Coal,222.3,5614,346.5
2005,Middle East,Energy,Oil,249.4,5614,346.5
2005,Middle East,Energy,Natural Gas,228.3,5614,346.5
2005,Middle East,Energy,Renewables,484.7,5614,346.5
2005,Middle East,Energy,Nuclear,40,5614,346.5
2005,Middle East,Industry,Coal,119.9,5614,346.5
2005,Middle East,Industry,Oil,143.9,5614,346.5
2005,Middle East,Industry,Natural Gas,126.7,5614,346.5
2005,Middle East,Industry,Renewables,271.5,5614,346.5
2005,Middle East,Industry,Nuclear,22.2,5614,346.5
2005,Middle East,Transport,Coal,116.6,5614,346.5
2005,Middle East,Transport,Oil,125,5614,346.5
2005,Middle East,Transport,Natural Gas,113.2,5614,346.5
2005,Middle East,Transport,Renewables,245.7,5614,346.5
2005,Middle East,Transport,Nuclear,20.1,5614,346.5
2005,Middle East,Buildings,Coal,55.7,5614,346.5
2005,Middle East,Buildings,Oil,63.6,5614,346.5
2005,Middle East,Buildings,Natural Gas,59.2,5614,346.5
2005,Middle East,Buildings,Renewables,122,5614,346.5
2005,Middle East,Buildings,Nuclear,9.7,5614,346.5
2005,Middle East,Agriculture,Coal,46.3,5614,346.5
2005,Middle East,Agriculture,Oil,50.2,5614,346.5
2005,Middle East,Agriculture,Natural Gas,47.1,5614,346.5
2005,Middle East,Agriculture,Renewables,98.4,5614,346.5
2005,Middle East,Agriculture,Nuclear,7.7,5614,346.5
2006,Middle East,Energy,Coal,226.9,5794,354.1
2006,Middle East,Energy,Oil,250.2,5794,354.1
2006,Middle East,Energy,Natural Gas,244.4,5794,354.1
2006,Middle East,Energy,Renewables,551.5,5794,354.1
2006,Middle East,Energy,Nuclear,41.3,5794,354.1
2006,Middle East,Industry,Coal,127,5794,354.1
2006,Middle East,Industry,Oil,140.7,5794,354.1
2006,Middle East,Industry,Natural Gas,134.9,5794,354.1
2006,Middle East,Industry,Renewables,297.6,5794,354.1
2006,Middle East,Industry,Nuclear,23.4,5794,354.1
2006,Middle East,Transport,Coal,110.5,5794,354.1
2006,Middle East,Transport,Oil,130,5794,354.1
2006,Middle East,Transport,Natural Gas,117.7,5794,354.1
2006,Middle East,Transport,Renewables,264.3,5794,354.1
2006,Middle East,Transport,Nuclear,21,5794,354.1
2006,Middle East,Buildings,Coal,54.6,5794,354.1
2006,Middle East,Buildings,Oil,61.6,5794,354.1
2006,Middle East,Buildings,Natural Gas,61.8,5794,354.1
2006,Middle East,Buildings,Renewables,138.2,5794,354.1
2006,Middle East,Buildings,Nuclear,10.1,5794,354.1
2006,Middle East,Agriculture,Coal,45.8,5794,354.1
2006,Middle East,Agriculture,Oil,50.9,5794,354.1
2006,Middle East,Agriculture,Natural Gas,48.6,5794,354.1
2006,Middle East,Agriculture,Renewables,104.4,5794,354.1
2006,Middle East,Agriculture,Nuclear,8.2,5794,354.1
2007,Middle East,Energy,Coal,227.1,5979,361.9
2007,Middle East,Energy,Oil,254.9,5979,361.9
2007,Middle East,Energy,Natural Gas,241,5979,361.9
2007,Middle East,Energy,Renewables,575.3,5979,361.9
2007,Middle East,Energy,Nuclear,43.2,5979,361.9
2007,Middle East,Industry,Coal,122.5,5979,361.9
2007,Middle East,Industry,Oil,141.1,5979,361.9
2007,Middle East,Industry,Natural Gas,133.8,5979,361.9
2007,Middle East,Industry,Renewables,323.7,5979,361.9
2007,Middle East,Industry,Nuclear,23.3,5979,361.9
2007,Middle East,Transport,Coal,111.3,5979,361.9
2007,Middle East,Transport,Oil,133.5,5979,361.9
2007,Middle East,Transport,Natural Gas,125.3,5979,361.9
2007,Middle East,Transport,Renewables,292.3,5979,361.9
2007,Middle East,Transport,Nuclear,21.8,5979,361.9
2007,Middle East,Buildings,Coal,56.2,5979,361.9
2007,Middle East,Buildings,Oil,67.5,5979,361.9
2007,Middle East,Buildings,Natural Gas,61.6,5979,361.9
2007,Middle East,Buildings,Renewables,145.1,5979,361.9
2007,Middle East,Buildings,Nuclear,10.7,5979,361.9
2007,Middle East,Agriculture,Coal,43.7,5979,361.9
2007,Middle East,Agriculture,Oil,54.2,5979,361.9
2007,Middle East,Agriculture,Natural Gas,49.4,5979,361.9
2007,Middle East,Agriculture,Renewables,117.3,5979,361.9
2007,Middle East,Agriculture,Nuclear,8.8,5979,361.9
2008,Middle East,Energy,Coal,225.1,6170,369.9
2008,Middle East,Energy,Oil,268.7,6170,369.9
2008,Middle East,Energy,Natural Gas,255.4,6170,369.9
2008,Middle East,Energy,Renewables,660.9,6170,369.9
2008,Middle East,Energy,Nuclear,44.1,6170,369.9
2008,Middle East,Industry,Coal,125,6170,369.9
2008,Middle East,Industry,Oil,150.8,6170,369.9
2008,Middle East,Industry,Natural Gas,141.7,6170,369.9
2008,Middle East,Industry,Renewables,344.1,6170,369.9
2008,Middle East,Industry,Nuclear,24.4,6170,369.9
2008,Middle East,Transport,Coal,113.1,6170,369.9
2008,Middle East,Transport,Oil,130.4,6170,369.9
2008,Middle East,Transport,Natural Gas,125.8,6170,369.9
2008,Middle East,Transport,Renewables,305.7,6170,369.9
2008,Middle East,Transport,Nuclear,23.2,6170,369.9
2008,Middle East,Buildings,Coal,55,6170,369.9
2008,Middle East,Buildings,Oil,65.2,6170,369.9
2008,Middle East,Buildings,Natural Gas,63,6170,369.9
2008,Middle East,Buildings,Renewables,160.3,6170,369.9
2008,Middle East,Buildings,Nuclear,10.9,6170,369.9
2008,Middle East,Agriculture,Coal,44.6,6170,369.9
2008,Middle East,Agriculture,Oil,54.2,6170,369.9
2008,Middle East,Agriculture,Natural Gas,49.4,6170,369.9
2008,Middle East,Agriculture,Renewables,125.3,6170,369.9
2008,Middle East,Agriculture,Nuclear,9.1,6170,369.9
2009,Middle East,Energy,Coal,221,6113,378
2009,Middle East,Energy,Oil,273,6113,378
2009,Middle East,Energy,Natural Gas,256.5,6113,378
2009,Middle East,Energy,Renewables,701.2,6113,378
2009,Middle East,Energy,Nuclear,48,6113,378
2009,Middle East,Industry,Coal,124.6,6113,378
2009,Middle East,Industry,Oil,147.3,6113,378
2009,Middle East,Industry,Natural Gas,147.4,6113,378
2009,Middle East,Industry,Renewables,368.3,6113,378
2009,Middle East,Industry,Nuclear,26,6113,378
2009,Middle East,Transport,Coal,105.7,6113,378
2009,Middle East,Transport,Oil,138.2,6113,378
2009,Middle East,Transport,Natural Gas,133.8,6113,378
2009,Middle East,Transport,Renewables,329.9,6113,378
2009,Middle East,Transport,Nuclear,23,6113,378
2009,Middle East,Buildings,Coal,52.8,6113,378
2009,Middle East,Buildings,Oil,65.3,6113,378
2009,Middle East,Buildings,Natural Gas,65.6,6113,378
2009,Middle East,Buildings,Renewables,168.3,6113,378
2009,Middle East,Buildings,Nuclear,11.8,6113,378
2009,Middle East,Agriculture,Coal,43.6,6113,378
2009,Middle East,Agriculture,Oil,53.2,6113,378
2009,Middle East,Agriculture,Natural Gas,55.1,6113,378
2009,Middle East,Agriculture,Renewables,131.9,6113,378
2009,Middle East,Agriculture,Nuclear,9.3,6113,378
2010,Middle East,Energy,Coal,223.2,6571,386.3
2010,Middle East,Energy,Oil,284.5,6571,386.3
2010,Middle East,Energy,Natural Gas,276.3,6571,386.3
2010,Middle East,Energy,Renewables,714.7,6571,386.3
2010,Middle East,Energy,Nuclear,50.1,6571,386.3
2010,Middle East,Industry,Coal,115.6,6571,386.3
2010,Middle East,Industry,Oil,156.3,6571,386.3
2010,Middle East,Industry,Natural Gas,153.6,6571,386.3
2010,Middle East,Industry,Renewables,393.1,6571,386.3
2010,Middle East,Industry,Nuclear,27.5,6571,386.3
2010,Middle East,Transport,Coal,105,6571,386.3
2010,Middle East,Transport,Oil,142.8,6571,386.3
2010,Middle East,Transport,Natural Gas,138.3,6571,386.3
2010,Middle East,Transport,Renewables,366.8,6571,386.3
2010,Middle East,Transport,Nuclear,25.4,6571,386.3
2010,Middle East,Buildings,Coal,55.2,6571,386.3
2010,Middle East,Buildings,Oil,66.4,6571,386.3
2010,Middle East,Buildings,Natural Gas,66.5,6571,386.3
2010,Middle East,Buildings,Renewables,189,6571,386.3
2010,Middle East,Buildings,Nuclear,12.3,6571,386.3
2010,Middle East,Agriculture,Coal,42.6,6571,386.3
2010,Middle East,Agriculture,Oil,55,6571,386.3
2010,Middle East,Agriculture,Natural Gas,54.8,6571,386.3
2010,Middle East,Agriculture,Renewables,151,6571,386.3
2010,Middle East,Agriculture,Nuclear,9.7,6571,386.3
2011,Middle East,Energy,Coal,207.7,6782,394.8
2011,Middle East,Energy,Oil,280.6,6782,394.8
2011,Middle East,Energy,Natural Gas,276.8,6782,394.8
2011,Middle East,Energy,Renewables,759.9,6782,394.8
2011,Middle East,Energy,Nuclear,51,6782,394.8
2011,Middle East,Industry,Coal,118.5,6782,394.8
2011,Middle East,Industry,Oil,149.6,6782,394.8
2011,Middle East,Industry,Natural Gas,161.8,6782,394.8
2011,Middle East,Industry,Renewables,449.1,6782,394.8
2011,Middle East,Industry,Nuclear,28.4,6782,394.8
2011,Middle East,Transport,Coal,104.4,6782,394.8
2011,Middle East,Transport,Oil,138.1,6782,394.8
2011,Middle East,Transport,Natural Gas,141.9,6782,394.8
2011,Middle East,Transport,Renewables,395.3,6782,394.8
2011,Middle East,Transport,Nuclear,25.7,6782,394.8
2011,Middle East,Buildings,Coal,53.1,6782,394.8
2011,Middle East,Buildings,Oil,71.9,6782,394.8
2011,Middle East,Buildings,Natural Gas,69.1,6782,394.8
2011,Middle East,Buildings,Renewables,196.2,6782,394.8
2011,Middle East,Buildings,Nuclear,13.2,6782,394.8
2011,Middle East,Agriculture,Coal,42.8,6782,394.8
2011,Middle East,Agriculture,Oil,58.2,6782,394.8
2011,Middle East,Agriculture,Natural Gas,58.6,6782,394.8
2011,Middle East,Agriculture,Renewables,159.8,6782,394.8
2011,Middle East,Agriculture,Nuclear,10.7,6782,394.8
2012,Middle East,Energy,Coal,209.3,6999,403.5
2012,Middle East,Energy,Oil,280.9,6999,403.5
2012,Middle East,Energy,Natural Gas,288.4,6999,403.5
2012,Middle East,Energy,Renewables,833.1,6999,403.5
2012,Middle East,Energy,Nuclear,53,6999,403.5
2012,Middle East,Industry,Coal,115.5,6999,403.5
2012,Middle East,Industry,Oil,160.6,6999,403.5
2012,Middle East,Industry,Natural Gas,165,6999,403.5
2012,Middle East,Industry,Renewables,481.5,6999,403.5
2012,Middle East,Industry,Nuclear,29.7,6999,403.5
2012,Middle East,Transport,Coal,105.3,6999,403.5
2012,Middle East,Transport,Oil,139.8,6999,403.5
2012,Middle East,Transport,Natural Gas,147.8,6999,403.5
2012,Middle East,Transport,Renewables,429.2,6999,403.5
2012,Middle East,Transport,Nuclear,27,6999,403.5
2012,Middle East,Buildings,Coal,50.6,6999,403.5
2012,Middle East,Buildings,Oil,73,6999,403.5
2012,Middle East,Buildings,Natural Gas,73.2,6999,403.5
2012,Middle East,Buildings,Renewables,212.1,6999,403.5
2012,Middle East,Buildings,Nuclear,13.9,6999,403.5
2012,Middle East,Agriculture,Coal,43.2,6999,403.5
2012,Middle East,Agriculture,Oil,57.3,6999,403.5
2012,Middle East,Agriculture,Natural Gas,56.9,6999,403.5
2012,Middle East,Agriculture,Renewables,169.4,6999,403.5
